date,port,wind_speed_kmh,wave_height_m,rainfall_mm,cyclone_alert_level,source
2021-06-04,AUS_NEW,18.8,1.68,25.5,None,SYNTHETIC_DEMO
2021-06-04,AUS_HAY,19.8,1.44,27.1,None,SYNTHETIC_DEMO
2021-06-04,IDN_TAB,23.9,1.67,26.0,None,SYNTHETIC_DEMO
2021-06-04,ZAF_RIC,21.6,1.43,26.1,None,SYNTHETIC_DEMO
2021-06-05,IND_VZG,26.8,1.73,29.3,None,SYNTHETIC_DEMO
2021-06-05,IND_PAR,18.4,0.98,27.5,None,SYNTHETIC_DEMO
2021-06-05,IND_GVM,18.7,1.61,27.9,None,SYNTHETIC_DEMO
2021-06-05,IND_DHM,22.6,1.12,36.5,None,SYNTHETIC_DEMO
2021-06-05,IND_HLD,18.6,1.33,27.4,None,SYNTHETIC_DEMO
2021-06-05,IND_GOP,22.4,1.58,29.1,None,SYNTHETIC_DEMO
2021-06-05,AUS_NEW,28.0,1.65,28.7,None,SYNTHETIC_DEMO
2021-06-05,AUS_HAY,16.3,1.4,30.5,None,SYNTHETIC_DEMO
2021-06-05,IDN_TAB,23.7,1.85,26.3,None,SYNTHETIC_DEMO
2021-06-05,ZAF_RIC,11.8,2.18,30.4,None,SYNTHETIC_DEMO
2021-06-06,IND_VZG,22.1,1.67,30.0,None,SYNTHETIC_DEMO
2021-06-06,IND_PAR,13.3,1.87,27.3,None,SYNTHETIC_DEMO
2021-06-06,IND_GVM,15.7,2.3,39.3,None,SYNTHETIC_DEMO
2021-06-06,IND_DHM,23.4,1.86,25.7,None,SYNTHETIC_DEMO
2021-06-06,IND_HLD,26.6,2.21,32.8,None,SYNTHETIC_DEMO
2021-06-06,IND_GOP,24.3,2.17,25.1,None,SYNTHETIC_DEMO
2021-06-06,AUS_NEW,18.2,1.8,30.1,None,SYNTHETIC_DEMO
2021-06-06,AUS_HAY,32.0,1.43,30.6,None,SYNTHETIC_DEMO
2021-06-06,IDN_TAB,25.1,1.92,27.1,None,SYNTHETIC_DEMO
2021-06-06,ZAF_RIC,20.3,1.82,31.2,None,SYNTHETIC_DEMO
2021-06-07,IND_VZG,17.5,1.4,25.8,None,SYNTHETIC_DEMO
2021-06-07,IND_PAR,19.3,1.69,28.8,None,SYNTHETIC_DEMO
2021-06-07,IND_GVM,22.1,1.84,25.2,None,SYNTHETIC_DEMO
2021-06-07,IND_DHM,20.9,1.62,41.9,None,SYNTHETIC_DEMO
2021-06-07,IND_HLD,25.1,1.98,29.1,None,SYNTHETIC_DEMO
2021-06-07,IND_GOP,16.6,1.78,41.4,None,SYNTHETIC_DEMO
2021-06-07,AUS_NEW,24.7,1.75,31.9,None,SYNTHETIC_DEMO
2021-06-07,AUS_HAY,19.8,1.54,31.4,None,SYNTHETIC_DEMO
2021-06-07,IDN_TAB,22.1,1.77,41.8,None,SYNTHETIC_DEMO
2021-06-07,ZAF_RIC,11.7,2.15,25.6,None,SYNTHETIC_DEMO
2021-06-08,IND_VZG,20.3,1.48,34.4,None,SYNTHETIC_DEMO
2021-06-08,IND_PAR,26.5,1.7,33.2,None,SYNTHETIC_DEMO
2021-06-08,IND_GVM,20.0,1.53,27.0,None,SYNTHETIC_DEMO
2021-06-08,IND_DHM,19.9,1.46,25.2,None,SYNTHETIC_DEMO
2021-06-08,IND_HLD,21.8,1.44,36.0,None,SYNTHETIC_DEMO
2021-06-08,IND_GOP,16.0,1.99,29.1,None,SYNTHETIC_DEMO
2021-06-08,AUS_NEW,13.1,1.92,28.2,None,SYNTHETIC_DEMO
2021-06-08,AUS_HAY,22.0,1.97,43.2,None,SYNTHETIC_DEMO
2021-06-08,IDN_TAB,18.0,1.57,29.1,None,SYNTHETIC_DEMO
2021-06-08,ZAF_RIC,24.8,2.21,25.9,None,SYNTHETIC_DEMO
2021-06-09,IND_VZG,16.7,1.59,37.2,None,SYNTHETIC_DEMO
2021-06-09,IND_PAR,24.0,1.37,27.5,None,SYNTHETIC_DEMO
2021-06-09,IND_GVM,24.9,2.06,25.6,None,SYNTHETIC_DEMO
2021-06-09,IND_DHM,24.4,1.98,29.1,None,SYNTHETIC_DEMO
2021-06-09,IND_HLD,19.9,2.0,33.9,None,SYNTHETIC_DEMO
2021-06-09,IND_GOP,17.8,1.48,25.2,None,SYNTHETIC_DEMO
2021-06-09,AUS_NEW,21.0,2.19,32.2,None,SYNTHETIC_DEMO
2021-06-09,AUS_HAY,20.4,1.71,35.0,None,SYNTHETIC_DEMO
2021-06-09,IDN_TAB,22.7,2.0,25.7,None,SYNTHETIC_DEMO
2021-06-09,ZAF_RIC,24.7,1.67,27.2,None,SYNTHETIC_DEMO
2021-06-10,IND_VZG,24.9,1.49,25.9,None,SYNTHETIC_DEMO
2021-06-10,IND_PAR,20.4,1.71,36.3,None,SYNTHETIC_DEMO
2021-06-10,IND_GVM,30.3,1.85,45.5,None,SYNTHETIC_DEMO
2021-06-10,IND_DHM,22.0,1.98,25.8,None,SYNTHETIC_DEMO
2021-06-10,IND_HLD,26.5,2.06,33.6,None,SYNTHETIC_DEMO
2021-06-10,IND_GOP,21.9,1.67,26.4,None,SYNTHETIC_DEMO
2021-06-10,AUS_NEW,17.6,1.74,29.4,None,SYNTHETIC_DEMO
2021-06-10,AUS_HAY,18.3,2.01,35.4,None,SYNTHETIC_DEMO
2021-06-10,IDN_TAB,17.9,1.78,31.5,None,SYNTHETIC_DEMO
2021-06-10,ZAF_RIC,20.6,1.72,25.4,None,SYNTHETIC_DEMO
2021-06-11,IND_VZG,23.1,1.75,32.9,None,SYNTHETIC_DEMO
2021-06-11,IND_PAR,23.4,2.12,26.6,None,SYNTHETIC_DEMO
2021-06-11,IND_GVM,25.2,1.93,28.2,None,SYNTHETIC_DEMO
2021-06-11,IND_DHM,24.8,1.52,29.0,None,SYNTHETIC_DEMO
2021-06-11,IND_HLD,24.3,2.42,26.6,None,SYNTHETIC_DEMO
2021-06-11,IND_GOP,20.4,1.81,26.2,None,SYNTHETIC_DEMO
2021-06-11,AUS_NEW,19.2,2.1,31.6,None,SYNTHETIC_DEMO
2021-06-11,AUS_HAY,17.0,1.82,25.1,None,SYNTHETIC_DEMO
2021-06-11,IDN_TAB,22.9,1.8,38.0,None,SYNTHETIC_DEMO
2021-06-11,ZAF_RIC,29.6,2.23,30.3,None,SYNTHETIC_DEMO
2021-06-12,IND_VZG,16.8,2.05,30.9,None,SYNTHETIC_DEMO
2021-06-12,IND_PAR,28.1,1.59,27.1,None,SYNTHETIC_DEMO
2021-06-12,IND_GVM,21.6,1.88,25.1,None,SYNTHETIC_DEMO
2021-06-12,IND_DHM,21.5,2.5,39.2,None,SYNTHETIC_DEMO
2021-06-12,IND_HLD,20.9,1.75,30.7,None,SYNTHETIC_DEMO
2021-06-12,IND_GOP,25.4,2.16,25.9,None,SYNTHETIC_DEMO
2021-06-12,AUS_NEW,22.1,1.92,25.1,None,SYNTHETIC_DEMO
2021-06-12,AUS_HAY,21.9,1.52,35.9,None,SYNTHETIC_DEMO
2021-06-12,IDN_TAB,24.1,1.69,50.5,None,SYNTHETIC_DEMO
2021-06-12,ZAF_RIC,15.7,1.57,26.8,None,SYNTHETIC_DEMO
2021-06-13,IND_VZG,22.2,1.76,42.2,None,SYNTHETIC_DEMO
2021-06-13,IND_PAR,31.0,1.89,31.7,None,SYNTHETIC_DEMO
2021-06-13,IND_GVM,27.9,1.6,25.9,None,SYNTHETIC_DEMO
2021-06-13,IND_DHM,30.2,1.83,34.6,None,SYNTHETIC_DEMO
2021-06-13,IND_HLD,15.9,1.79,31.8,None,SYNTHETIC_DEMO
2021-06-13,IND_GOP,25.8,1.85,27.1,None,SYNTHETIC_DEMO
2021-06-13,AUS_NEW,19.9,1.76,25.8,None,SYNTHETIC_DEMO
2021-06-13,AUS_HAY,19.0,2.16,27.2,None,SYNTHETIC_DEMO
2021-06-13,IDN_TAB,13.1,2.03,39.4,None,SYNTHETIC_DEMO
2021-06-13,ZAF_RIC,25.2,1.12,27.3,None,SYNTHETIC_DEMO
2021-06-14,IND_VZG,25.4,1.38,30.3,None,SYNTHETIC_DEMO
2021-06-14,IND_PAR,12.6,1.38,28.7,None,SYNTHETIC_DEMO
2021-06-14,IND_GVM,23.3,1.93,30.6,None,SYNTHETIC_DEMO
2021-06-14,IND_DHM,22.0,1.19,27.7,None,SYNTHETIC_DEMO
2021-06-14,IND_HLD,23.0,1.7,27.4,None,SYNTHETIC_DEMO
2021-06-14,IND_GOP,17.6,1.6,45.2,None,SYNTHETIC_DEMO
2021-06-14,AUS_NEW,24.3,1.47,25.7,None,SYNTHETIC_DEMO
2021-06-14,AUS_HAY,16.8,1.83,34.5,None,SYNTHETIC_DEMO
2021-06-14,IDN_TAB,23.4,2.38,36.2,None,SYNTHETIC_DEMO
2021-06-14,ZAF_RIC,24.7,2.03,28.4,None,SYNTHETIC_DEMO
2021-06-15,IND_VZG,15.9,2.07,29.2,None,SYNTHETIC_DEMO
2021-06-15,IND_PAR,23.1,1.53,27.8,None,SYNTHETIC_DEMO
2021-06-15,IND_GVM,28.2,1.4,30.8,None,SYNTHETIC_DEMO
2021-06-15,IND_DHM,18.2,1.75,36.4,None,SYNTHETIC_DEMO
2021-06-15,IND_HLD,25.4,1.68,34.1,None,SYNTHETIC_DEMO
2021-06-15,IND_GOP,18.4,1.48,26.5,None,SYNTHETIC_DEMO
2021-06-15,AUS_NEW,21.5,2.45,29.1,None,SYNTHETIC_DEMO
2021-06-15,AUS_HAY,22.1,1.84,28.4,None,SYNTHETIC_DEMO
2021-06-15,IDN_TAB,16.2,2.03,25.5,None,SYNTHETIC_DEMO
2021-06-15,ZAF_RIC,22.8,1.58,25.5,None,SYNTHETIC_DEMO
2021-06-16,IND_VZG,21.8,2.1,35.0,None,SYNTHETIC_DEMO
2021-06-16,IND_PAR,15.5,1.59,42.2,None,SYNTHETIC_DEMO
2021-06-16,IND_GVM,18.6,1.61,32.1,None,SYNTHETIC_DEMO
2021-06-16,IND_DHM,18.5,0.99,25.9,None,SYNTHETIC_DEMO
2021-06-16,IND_HLD,19.1,2.28,26.0,None,SYNTHETIC_DEMO
2021-06-16,IND_GOP,22.8,1.82,29.3,None,SYNTHETIC_DEMO
2021-06-16,AUS_NEW,23.6,1.21,25.3,None,SYNTHETIC_DEMO
2021-06-16,AUS_HAY,25.0,2.04,33.1,None,SYNTHETIC_DEMO
2021-06-16,IDN_TAB,23.6,2.13,32.1,None,SYNTHETIC_DEMO
2021-06-16,ZAF_RIC,15.9,1.63,37.2,None,SYNTHETIC_DEMO
2021-06-17,IND_VZG,20.7,2.04,27.9,None,SYNTHETIC_DEMO
2021-06-17,IND_PAR,25.0,1.74,25.4,None,SYNTHETIC_DEMO
2021-06-17,IND_GVM,18.8,2.24,26.6,None,SYNTHETIC_DEMO
2021-06-17,IND_DHM,23.2,1.93,28.4,None,SYNTHETIC_DEMO
2021-06-17,IND_HLD,24.2,1.98,27.1,None,SYNTHETIC_DEMO
2021-06-17,IND_GOP,30.4,1.81,26.2,None,SYNTHETIC_DEMO
2021-06-17,AUS_NEW,24.5,1.67,28.4,None,SYNTHETIC_DEMO
2021-06-17,AUS_HAY,16.9,2.0,28.5,None,SYNTHETIC_DEMO
2021-06-17,IDN_TAB,19.8,2.01,26.3,None,SYNTHETIC_DEMO
2021-06-17,ZAF_RIC,16.6,1.81,27.6,None,SYNTHETIC_DEMO
2021-06-18,IND_VZG,27.0,1.58,27.4,None,SYNTHETIC_DEMO
2021-06-18,IND_PAR,17.7,1.85,34.5,None,SYNTHETIC_DEMO
2021-06-18,IND_GVM,15.8,2.22,31.2,None,SYNTHETIC_DEMO
2021-06-18,IND_DHM,22.9,1.88,25.1,None,SYNTHETIC_DEMO
2021-06-18,IND_HLD,23.6,1.93,25.5,None,SYNTHETIC_DEMO
2021-06-18,IND_GOP,20.6,2.3,27.3,None,SYNTHETIC_DEMO
2021-06-18,AUS_NEW,25.0,1.38,29.2,None,SYNTHETIC_DEMO
2021-06-18,AUS_HAY,22.3,2.07,28.4,None,SYNTHETIC_DEMO
2021-06-18,IDN_TAB,22.3,1.36,42.5,None,SYNTHETIC_DEMO
2021-06-18,ZAF_RIC,23.7,1.98,28.2,None,SYNTHETIC_DEMO
2021-06-19,IND_VZG,22.3,1.58,25.4,None,SYNTHETIC_DEMO
2021-06-19,IND_PAR,23.8,1.47,34.1,None,SYNTHETIC_DEMO
2021-06-19,IND_GVM,16.5,2.07,27.1,None,SYNTHETIC_DEMO
2021-06-19,IND_DHM,26.4,2.05,29.4,None,SYNTHETIC_DEMO
2021-06-19,IND_HLD,20.4,2.13,33.6,None,SYNTHETIC_DEMO
2021-06-19,IND_GOP,27.7,1.75,25.4,None,SYNTHETIC_DEMO
2021-06-19,AUS_NEW,22.6,1.5,25.5,None,SYNTHETIC_DEMO
2021-06-19,AUS_HAY,21.9,1.92,27.7,None,SYNTHETIC_DEMO
2021-06-19,IDN_TAB,30.2,1.56,25.2,None,SYNTHETIC_DEMO
2021-06-19,ZAF_RIC,27.0,1.7,31.5,None,SYNTHETIC_DEMO
2021-06-20,IND_VZG,28.8,2.1,26.1,None,SYNTHETIC_DEMO
2021-06-20,IND_PAR,23.5,1.8,25.6,None,SYNTHETIC_DEMO
2021-06-20,IND_GVM,19.9,1.27,32.9,None,SYNTHETIC_DEMO
2021-06-20,IND_DHM,27.7,2.01,25.9,None,SYNTHETIC_DEMO
2021-06-20,IND_HLD,22.7,2.2,25.7,None,SYNTHETIC_DEMO
2021-06-20,IND_GOP,29.8,0.97,38.3,None,SYNTHETIC_DEMO
2021-06-20,AUS_NEW,18.3,1.63,26.7,None,SYNTHETIC_DEMO
2021-06-20,AUS_HAY,22.9,2.11,31.3,None,SYNTHETIC_DEMO
2021-06-20,IDN_TAB,27.6,2.47,27.9,None,SYNTHETIC_DEMO
2021-06-20,ZAF_RIC,23.4,1.52,27.9,None,SYNTHETIC_DEMO
2021-06-21,IND_VZG,16.7,1.58,25.1,None,SYNTHETIC_DEMO
2021-06-21,IND_PAR,23.2,2.08,26.2,None,SYNTHETIC_DEMO
2021-06-21,IND_GVM,22.1,1.61,28.7,None,SYNTHETIC_DEMO
2021-06-21,IND_DHM,14.2,2.05,26.1,None,SYNTHETIC_DEMO
2021-06-21,IND_HLD,23.1,1.87,35.5,None,SYNTHETIC_DEMO
2021-06-21,IND_GOP,25.5,1.8,26.4,None,SYNTHETIC_DEMO
2021-06-21,AUS_NEW,18.6,1.82,29.2,None,SYNTHETIC_DEMO
2021-06-21,AUS_HAY,25.9,1.26,27.8,None,SYNTHETIC_DEMO
2021-06-21,IDN_TAB,25.1,1.7,26.2,None,SYNTHETIC_DEMO
2021-06-21,ZAF_RIC,13.7,2.11,30.4,None,SYNTHETIC_DEMO
2021-06-22,IND_VZG,19.3,1.6,27.7,None,SYNTHETIC_DEMO
2021-06-22,IND_PAR,18.6,2.15,31.0,None,SYNTHETIC_DEMO
2021-06-22,IND_GVM,16.0,1.64,27.9,None,SYNTHETIC_DEMO
2021-06-22,IND_DHM,18.9,1.78,27.9,None,SYNTHETIC_DEMO
2021-06-22,IND_HLD,22.5,2.53,30.9,None,SYNTHETIC_DEMO
2021-06-22,IND_GOP,24.1,2.22,25.1,None,SYNTHETIC_DEMO
2021-06-22,AUS_NEW,19.4,1.68,28.2,None,SYNTHETIC_DEMO
2021-06-22,AUS_HAY,28.0,1.16,26.2,None,SYNTHETIC_DEMO
2021-06-22,IDN_TAB,18.5,1.69,25.6,None,SYNTHETIC_DEMO
2021-06-22,ZAF_RIC,20.5,2.09,28.9,None,SYNTHETIC_DEMO
2021-06-23,IND_VZG,29.7,1.84,25.5,None,SYNTHETIC_DEMO
2021-06-23,IND_PAR,22.2,1.88,25.9,None,SYNTHETIC_DEMO
2021-06-23,IND_GVM,23.1,1.94,27.8,None,SYNTHETIC_DEMO
2021-06-23,IND_DHM,15.8,2.21,25.8,None,SYNTHETIC_DEMO
2021-06-23,IND_HLD,18.4,1.59,26.2,None,SYNTHETIC_DEMO
2021-06-23,IND_GOP,23.3,1.85,26.4,None,SYNTHETIC_DEMO
2021-06-23,AUS_NEW,19.6,2.16,31.3,None,SYNTHETIC_DEMO
2021-06-23,AUS_HAY,22.1,1.35,25.1,None,SYNTHETIC_DEMO
2021-06-23,IDN_TAB,20.8,2.14,31.7,None,SYNTHETIC_DEMO
2021-06-23,ZAF_RIC,24.0,1.68,30.7,None,SYNTHETIC_DEMO
2021-06-24,IND_VZG,26.5,1.83,27.5,None,SYNTHETIC_DEMO
2021-06-24,IND_PAR,27.1,1.76,25.7,None,SYNTHETIC_DEMO
2021-06-24,IND_GVM,16.3,1.95,36.2,None,SYNTHETIC_DEMO
2021-06-24,IND_DHM,18.3,1.78,34.2,None,SYNTHETIC_DEMO
2021-06-24,IND_HLD,23.7,1.67,25.2,None,SYNTHETIC_DEMO
2021-06-24,IND_GOP,21.3,1.53,43.7,None,SYNTHETIC_DEMO
2021-06-24,AUS_NEW,21.5,1.53,25.7,None,SYNTHETIC_DEMO
2021-06-24,AUS_HAY,20.3,1.76,31.6,None,SYNTHETIC_DEMO
2021-06-24,IDN_TAB,24.0,1.57,28.1,None,SYNTHETIC_DEMO
2021-06-24,ZAF_RIC,16.9,1.76,25.3,None,SYNTHETIC_DEMO
2021-06-25,IND_VZG,28.0,1.42,27.5,None,SYNTHETIC_DEMO
2021-06-25,IND_PAR,18.8,1.67,25.8,None,SYNTHETIC_DEMO
2021-06-25,IND_GVM,20.7,1.6,37.8,None,SYNTHETIC_DEMO
2021-06-25,IND_DHM,24.3,1.63,27.9,None,SYNTHETIC_DEMO
2021-06-25,IND_HLD,20.1,1.68,38.9,None,SYNTHETIC_DEMO
2021-06-25,IND_GOP,28.8,1.34,25.0,None,SYNTHETIC_DEMO
2021-06-25,AUS_NEW,26.6,1.26,27.6,None,SYNTHETIC_DEMO
2021-06-25,AUS_HAY,25.3,1.51,29.3,None,SYNTHETIC_DEMO
2021-06-25,IDN_TAB,18.3,2.04,28.4,None,SYNTHETIC_DEMO
2021-06-25,ZAF_RIC,21.1,2.2,33.1,None,SYNTHETIC_DEMO
2021-06-26,IND_VZG,23.1,1.85,29.3,None,SYNTHETIC_DEMO
2021-06-26,IND_PAR,26.3,2.07,42.2,None,SYNTHETIC_DEMO
2021-06-26,IND_GVM,30.6,2.06,27.3,None,SYNTHETIC_DEMO
2021-06-26,IND_DHM,23.8,2.13,26.6,None,SYNTHETIC_DEMO
2021-06-26,IND_HLD,31.4,2.22,25.5,None,SYNTHETIC_DEMO
2021-06-26,IND_GOP,22.1,1.68,26.9,None,SYNTHETIC_DEMO
2021-06-26,AUS_NEW,28.8,1.9,33.5,None,SYNTHETIC_DEMO
2021-06-26,AUS_HAY,19.2,1.96,27.9,None,SYNTHETIC_DEMO
2021-06-26,IDN_TAB,25.3,1.36,40.3,None,SYNTHETIC_DEMO
2021-06-26,ZAF_RIC,24.0,1.88,38.1,None,SYNTHETIC_DEMO
2021-06-27,IND_VZG,26.0,2.33,32.3,None,SYNTHETIC_DEMO
2021-06-27,IND_PAR,19.3,1.7,25.3,None,SYNTHETIC_DEMO
2021-06-27,IND_GVM,25.3,1.77,27.0,None,SYNTHETIC_DEMO
2021-06-27,IND_DHM,21.8,1.52,31.2,None,SYNTHETIC_DEMO
2021-06-27,IND_HLD,23.5,1.74,26.2,None,SYNTHETIC_DEMO
2021-06-27,IND_GOP,23.3,1.8,32.1,None,SYNTHETIC_DEMO
2021-06-27,AUS_NEW,20.7,2.41,25.1,None,SYNTHETIC_DEMO
2021-06-27,AUS_HAY,26.5,2.19,29.5,None,SYNTHETIC_DEMO
2021-06-27,IDN_TAB,20.8,1.99,25.4,None,SYNTHETIC_DEMO
2021-06-27,ZAF_RIC,17.7,1.51,25.4,None,SYNTHETIC_DEMO
2021-06-28,IND_VZG,26.1,2.34,35.4,None,SYNTHETIC_DEMO
2021-06-28,IND_PAR,24.2,1.63,32.8,None,SYNTHETIC_DEMO
2021-06-28,IND_GVM,22.6,1.58,32.8,None,SYNTHETIC_DEMO
2021-06-28,IND_DHM,28.6,1.64,27.3,None,SYNTHETIC_DEMO
2021-06-28,IND_HLD,20.4,2.28,29.8,None,SYNTHETIC_DEMO
2021-06-28,IND_GOP,21.9,2.44,25.5,None,SYNTHETIC_DEMO
2021-06-28,AUS_NEW,29.6,2.43,34.8,None,SYNTHETIC_DEMO
2021-06-28,AUS_HAY,22.1,1.53,36.1,None,SYNTHETIC_DEMO
2021-06-28,IDN_TAB,28.9,1.64,26.5,None,SYNTHETIC_DEMO
2021-06-28,ZAF_RIC,16.0,2.62,32.0,None,SYNTHETIC_DEMO
2021-06-29,IND_VZG,18.7,1.85,29.8,None,SYNTHETIC_DEMO
2021-06-29,IND_PAR,25.8,1.85,36.8,None,SYNTHETIC_DEMO
2021-06-29,IND_GVM,24.1,1.84,28.2,None,SYNTHETIC_DEMO
2021-06-29,IND_DHM,23.4,1.66,39.3,None,SYNTHETIC_DEMO
2021-06-29,IND_HLD,25.7,1.57,29.1,None,SYNTHETIC_DEMO
2021-06-29,IND_GOP,24.6,1.8,27.9,None,SYNTHETIC_DEMO
2021-06-29,AUS_NEW,21.2,1.93,26.8,None,SYNTHETIC_DEMO
2021-06-29,AUS_HAY,17.4,1.55,33.8,None,SYNTHETIC_DEMO
2021-06-29,IDN_TAB,19.6,1.91,25.5,None,SYNTHETIC_DEMO
2021-06-29,ZAF_RIC,18.8,1.91,25.2,None,SYNTHETIC_DEMO
2021-06-30,IND_VZG,21.2,0.89,33.6,None,SYNTHETIC_DEMO
2021-06-30,IND_PAR,34.2,2.3,41.5,None,SYNTHETIC_DEMO
2021-06-30,IND_GVM,21.9,1.58,33.3,None,SYNTHETIC_DEMO
2021-06-30,IND_DHM,24.2,1.89,25.2,None,SYNTHETIC_DEMO
2021-06-30,IND_HLD,16.6,1.84,26.9,None,SYNTHETIC_DEMO
2021-06-30,IND_GOP,20.1,1.94,29.9,None,SYNTHETIC_DEMO
2021-06-30,AUS_NEW,26.1,1.94,27.0,None,SYNTHETIC_DEMO
2021-06-30,AUS_HAY,22.2,2.07,27.3,None,SYNTHETIC_DEMO
2021-06-30,IDN_TAB,17.5,1.77,26.2,None,SYNTHETIC_DEMO
2021-06-30,ZAF_RIC,18.6,1.91,35.0,None,SYNTHETIC_DEMO
2021-07-01,IND_VZG,16.2,1.43,28.8,None,SYNTHETIC_DEMO
2021-07-01,IND_PAR,18.9,1.81,27.7,None,SYNTHETIC_DEMO
2021-07-01,IND_GVM,21.9,1.42,27.4,None,SYNTHETIC_DEMO
2021-07-01,IND_DHM,20.7,2.14,31.9,None,SYNTHETIC_DEMO
2021-07-01,IND_HLD,23.4,1.92,28.8,None,SYNTHETIC_DEMO
2021-07-01,IND_GOP,18.6,1.74,25.2,None,SYNTHETIC_DEMO
2021-07-01,AUS_NEW,24.5,1.33,25.7,None,SYNTHETIC_DEMO
2021-07-01,AUS_HAY,17.6,1.51,29.3,None,SYNTHETIC_DEMO
2021-07-01,IDN_TAB,20.7,1.63,28.1,None,SYNTHETIC_DEMO
2021-07-01,ZAF_RIC,26.1,1.83,26.8,None,SYNTHETIC_DEMO
2021-07-02,IND_VZG,23.5,2.09,29.6,None,SYNTHETIC_DEMO
2021-07-02,IND_PAR,21.9,1.5,34.9,None,SYNTHETIC_DEMO
2021-07-02,IND_GVM,23.6,1.97,25.6,None,SYNTHETIC_DEMO
2021-07-02,IND_DHM,13.7,1.53,26.8,None,SYNTHETIC_DEMO
2021-07-02,IND_HLD,28.4,2.29,35.8,None,SYNTHETIC_DEMO
2021-07-02,IND_GOP,17.1,2.2,25.1,None,SYNTHETIC_DEMO
2021-07-02,AUS_NEW,23.8,1.37,36.5,None,SYNTHETIC_DEMO
2021-07-02,AUS_HAY,20.6,2.39,25.3,None,SYNTHETIC_DEMO
2021-07-02,IDN_TAB,21.1,1.96,27.5,None,SYNTHETIC_DEMO
2021-07-02,ZAF_RIC,18.5,1.6,25.3,None,SYNTHETIC_DEMO
2021-07-03,IND_VZG,24.5,1.91,43.6,None,SYNTHETIC_DEMO
2021-07-03,IND_PAR,21.0,1.79,28.4,None,SYNTHETIC_DEMO
2021-07-03,IND_GVM,25.7,1.35,25.5,None,SYNTHETIC_DEMO
2021-07-03,IND_DHM,21.7,1.99,27.7,None,SYNTHETIC_DEMO
2021-07-03,IND_HLD,19.8,2.55,26.9,None,SYNTHETIC_DEMO
2021-07-03,IND_GOP,25.9,1.97,26.6,None,SYNTHETIC_DEMO
2021-07-03,AUS_NEW,21.5,1.39,25.4,None,SYNTHETIC_DEMO
2021-07-03,AUS_HAY,17.1,1.91,27.1,None,SYNTHETIC_DEMO
2021-07-03,IDN_TAB,19.3,1.71,25.6,None,SYNTHETIC_DEMO
2021-07-03,ZAF_RIC,24.6,1.83,27.7,None,SYNTHETIC_DEMO
2021-07-04,IND_VZG,22.7,1.4,32.4,None,SYNTHETIC_DEMO
2021-07-04,IND_PAR,25.2,1.4,25.9,None,SYNTHETIC_DEMO
2021-07-04,IND_GVM,22.2,1.75,27.3,None,SYNTHETIC_DEMO
2021-07-04,IND_DHM,24.1,1.44,28.0,None,SYNTHETIC_DEMO
2021-07-04,IND_HLD,18.5,1.87,33.7,None,SYNTHETIC_DEMO
2021-07-04,IND_GOP,18.0,1.6,31.8,None,SYNTHETIC_DEMO
2021-07-04,AUS_NEW,23.6,1.32,28.6,None,SYNTHETIC_DEMO
2021-07-04,AUS_HAY,21.8,1.58,29.4,None,SYNTHETIC_DEMO
2021-07-04,IDN_TAB,26.2,1.56,35.5,None,SYNTHETIC_DEMO
2021-07-04,ZAF_RIC,21.9,1.38,27.9,None,SYNTHETIC_DEMO
2021-07-05,IND_VZG,23.4,2.19,32.6,None,SYNTHETIC_DEMO
2021-07-05,IND_PAR,18.3,2.04,29.9,None,SYNTHETIC_DEMO
2021-07-05,IND_GVM,20.4,1.63,25.9,None,SYNTHETIC_DEMO
2021-07-05,IND_DHM,29.0,1.82,26.5,None,SYNTHETIC_DEMO
2021-07-05,IND_HLD,21.8,2.0,36.9,None,SYNTHETIC_DEMO
2021-07-05,IND_GOP,17.7,1.86,27.6,None,SYNTHETIC_DEMO
2021-07-05,AUS_NEW,21.5,1.6,29.1,None,SYNTHETIC_DEMO
2021-07-05,AUS_HAY,20.3,2.55,25.8,None,SYNTHETIC_DEMO
2021-07-05,IDN_TAB,19.6,1.75,25.4,None,SYNTHETIC_DEMO
2021-07-05,ZAF_RIC,23.6,1.47,37.2,None,SYNTHETIC_DEMO
2021-07-06,IND_VZG,27.8,1.57,25.4,None,SYNTHETIC_DEMO
2021-07-06,IND_PAR,17.8,1.77,32.5,None,SYNTHETIC_DEMO
2021-07-06,IND_GVM,21.7,1.67,27.4,None,SYNTHETIC_DEMO
2021-07-06,IND_DHM,20.1,1.64,28.2,None,SYNTHETIC_DEMO
2021-07-06,IND_HLD,23.2,1.81,25.1,None,SYNTHETIC_DEMO
2021-07-06,IND_GOP,22.6,1.59,25.5,None,SYNTHETIC_DEMO
2021-07-06,AUS_NEW,20.0,1.7,26.1,None,SYNTHETIC_DEMO
2021-07-06,AUS_HAY,24.1,1.73,25.1,None,SYNTHETIC_DEMO
2021-07-06,IDN_TAB,26.6,1.86,33.5,None,SYNTHETIC_DEMO
2021-07-06,ZAF_RIC,20.5,1.92,32.9,None,SYNTHETIC_DEMO
2021-07-07,IND_VZG,21.5,1.77,26.1,None,SYNTHETIC_DEMO
2021-07-07,IND_PAR,20.5,1.71,29.2,None,SYNTHETIC_DEMO
2021-07-07,IND_GVM,22.0,1.63,32.5,None,SYNTHETIC_DEMO
2021-07-07,IND_DHM,27.2,2.06,38.0,None,SYNTHETIC_DEMO
